epoch,total_loss,ce_loss,ajloss,gcl_loss,align_loss,orth_loss,subject_loss,subject_shared_loss,subject_private_loss,shared_subject_acc,private_subject_acc,target_pseudo_conf_mean,target_reliability_mean,target_feature_agreement_mean,target_feature_margin_mean,target_feature_entropy_score_mean,target_scale_consistency_mean,target_align_conf_mean,target_align_coverage,target_align_count,align_active,validation_accuracy,validation_macro_f1
1,5.240320205688477,0.8328081392324888,1.2083779802689185,8.769689614956196,0.0,0.007852209248365117,2.554289616071261,2.5538616272119374,2.5547175865906935,0.15273491078271315,0.14988017254150832,0.628404723910185,0.43761779310611576,0.6030717709889779,0.3739253437289825,0.4224144352170137,0.6462777096491593,0.0,0.0,0.0,0.0,0.5775914448900231,0.5692354617090475
2,4.169115433326135,0.18824865497075594,1.1709690506641681,7.574158961956318,0.0,0.005660105836935914,2.454545131096473,2.450205839597262,2.458884385915903,0.17234521301893088,0.1577255121933726,0.8506371126725123,0.5998763602513534,0.7263943530046023,0.5254616508117089,0.6156032841939193,0.7451904851656693,0.0,0.0,0.0,0.0,0.5964272694130514,0.5887581956863605
3,4.063503650518564,0.10505740631085175,1.1519699004980235,7.542494663825402,0.0,0.004137715557590127,2.4401040168908925,2.4314572627727804,2.4487507801789503,0.1810566225948815,0.16310307043246353,0.8811302758180178,0.6052647874905512,0.7299467623233795,0.5293771039981109,0.6244779045765216,0.7454063021219693,0.0,0.0,0.0,0.0,0.5744318872280958,0.567718659127491
4,4.015645503997803,0.07299754611001565,1.1440439315942617,7.509043198365432,0.0,0.0037357444570471463,2.433342172549321,2.420860794874338,2.445823522714468,0.18651926109137443,0.16592811323845616,0.8912849311645215,0.6045989187864157,0.7293227979770074,0.5281531203251618,0.6228931179413428,0.745929500231376,0.0,0.0,0.0,0.0,0.6136833151051161,0.6120201315433494
5,3.984822126535269,0.05764349779257408,1.1410407790770898,7.470073039715107,0.0,0.003977792167391341,2.4279252015627346,2.415290823349586,2.4405594972463756,0.1865818015872859,0.16992948870532787,0.9007057364170368,0.5977995624909034,0.7244134912124047,0.5193729354785039,0.6181191435227027,0.7405659212515905,0.0,0.0,0.0,0.0,0.6065135496415117,0.6069359515676259
6,3.9659737807053785,0.05243831056241806,1.1401509046554565,7.436295142540565,0.0,0.004479778285783071,2.422121185522813,2.4102807686879086,2.433961639037499,0.1880161608927525,0.17597308174635357,0.905403210566594,0.6022618458821223,0.7273474450294788,0.5249098722751324,0.6209333630708548,0.7421105595735403,0.0,0.0,0.0,0.0,0.6328837039737514,0.633533358978132
7,3.9299947573588443,0.037110970642131105,1.1402305639707124,7.378957198216365,0.0,0.00518797323680841,2.415989958322965,2.410622578400832,2.421357329075153,0.1887595010563158,0.1867854125941029,0.9064229749716245,0.588670150591777,0.7179387624447162,0.507308522096047,0.6124583001320179,0.7276797753113967,0.0,0.0,0.0,0.0,0.630817839348645,0.6271786688295203
8,3.888104035304143,0.030297379654187422,1.1402790454717784,7.298013045237615,0.0,0.006730717624752567,2.3972126703995924,2.404781066454374,2.3896442560049205,0.19088706298946187,0.2081926612255092,0.9141675027517172,0.6142394015422235,0.7361992345406458,0.536290243268013,0.6364363523629996,0.7488738023317777,0.0,0.0,0.0,0.0,0.633734354113501,0.6338519368626812
9,3.8265973237844615,0.02575538418470667,1.1399558553328881,7.203970413941604,0.0,0.009615393552499322,2.3479580879211426,2.398976894525381,2.2969392354671774,0.1894851982808457,0.24704115794828305,0.9226796833368448,0.6306968858608832,0.7481737618262951,0.555792721418234,0.6520118071482732,0.7615021260885092,0.0,0.0,0.0,0.0,0.6427269413051404,0.6314174601576525
10,3.740118696139409,0.01856391217846137,1.1398708132597117,7.121618637671838,0.0,0.012027925095305992,2.2558109026688795,2.3987275545413675,2.1128942370414734,0.1889521943476911,0.28860612342563957,0.9244403907885919,0.638180652490029,0.7542763123145471,0.5634534576764474,0.6607767985417292,0.765663165312547,0.0,0.0,0.0,0.0,0.655243650504314,0.650378999359235
11,3.651612263459426,0.012037079602193374,1.1401370488680327,7.045608153709998,0.0,0.012204492070640508,2.157006410452036,2.38044863480788,1.9335641723412733,0.193394067339026,0.30744181695179296,0.9281590741414291,0.6632230258904971,0.7721246114143958,0.5934321032120631,0.6831961916043208,0.788554331431022,0.0,0.0,0.0,0.0,0.634463482804715,0.6265696743794819
12,3.6097692984801073,0.01206848113081203,1.1400338823978717,6.98317630474384,0.0,0.012020881968335463,2.118557874973004,2.3901517666303196,1.8469639741457426,0.188186403686324,0.32118340416883046,0.9320715872141031,0.6608398281610929,0.7700723730600797,0.5914182387865506,0.6795320212841034,0.7843889960875878,0.0,0.0,0.0,0.0,0.6449143273787824,0.6365650933797584
13,3.56448402771583,0.010658514327727832,1.1403638491263757,6.916944081966694,0.0,0.011123917925243195,2.0788869857788086,2.386182088118333,1.7715918605144207,0.18702352777696574,0.3335283832767835,0.9303529721039993,0.6553491674936734,0.7661751806735992,0.5842788379925948,0.6745834144262167,0.7815695634255042,0.0,0.0,0.0,0.0,0.6253493741645401,0.6203309342599801
14,3.5270675145662747,0.008467156117638716,1.1402062406906714,6.876499634522658,0.0,0.011437536217272282,2.0402963757514954,2.386975545149583,1.6936171834285443,0.183148809028073,0.346996068667907,0.9335781908952273,0.6637206536072952,0.7719579820449536,0.595035160963352,0.6819633956138904,0.7865829192675077,0.0,0.0,0.0,0.0,0.657066472232349,0.6484962976589672
15,3.4842901963454027,0.008481641694043692,1.1401106485953698,6.814542550307054,0.0,0.01042522221373824,2.0004932972101064,2.394847814853375,1.6061388024917016,0.17975250638734835,0.3646113465611751,0.9368950609977429,0.6867051376746252,0.7889649615837977,0.6224581461686355,0.7020129240476168,0.8037210863370162,0.0,0.0,0.0,0.0,0.668367966946166,0.6610781864654467
16,3.5133612614411573,0.016192230745218694,1.1404826778631945,6.810673952102661,0.0764613697448602,0.011128452212478105,1.9993221347148602,2.4291634376232443,1.5694808272215037,0.17210666502181154,0.3763612119051126,0.9617435955084287,0.8782107898822198,0.9200116693973541,0.853035188638247,0.8819161034547366,0.9301114219885606,0.9510471156010261,0.8656942340043875,820.8076923076923,1.0,0.7087130878600073,0.6995281393686849
17,3.4790014578745914,0.0195920502480406,1.1404336232405443,6.790737995734582,0.0293141259596898,0.011583026176175246,1.9697200334989107,2.429879216047434,1.5095608188555791,0.17984011135278985,0.3930525854229927,0.9723423856955308,0.9507342049708734,0.9685415969445155,0.9400871052191808,0.9511061287843264,0.9750818312168121,0.977777382502189,0.9519210457801819,905.0,1.0,0.708470044962936,0.706490628125131
