epoch,total_loss,ce_loss,ajloss,gcl_loss,align_loss,orth_loss,subject_loss,subject_shared_loss,subject_private_loss,shared_subject_acc,private_subject_acc,target_pseudo_conf_mean,target_reliability_mean,target_feature_agreement_mean,target_feature_margin_mean,target_feature_entropy_score_mean,target_scale_consistency_mean,target_align_conf_mean,target_align_coverage,target_align_count,align_active,validation_accuracy,validation_macro_f1
1,9.027646780014038,1.3125679790973663,1.2837795317173004,10.666048526763916,0.0,0.005396655527874827,2.641336977481842,0.0,0.0,0.0,0.0,0.442791685461998,0.5857815146446228,0.6823565363883972,0.46826474368572235,0.45286013931035995,1.0,0.0,0.0,0.0,0.0,0.4351743047395221,0.4228491716124619
2,8.05136227607727,0.8007552027702332,1.271204799413681,9.972269773483276,0.0,0.006725110928528011,2.5257848501205444,0.0,0.0,0.0,0.0,0.6090754866600037,0.7908384054899216,0.8417950570583344,0.7054669559001923,0.722861722111702,1.0,0.0,0.0,0.0,0.0,0.48139443791617703,0.4775356410066095
3,7.449388742446899,0.4886040613055229,1.2612967789173126,9.530197381973267,0.0,0.0063387599075213075,2.469677984714508,0.0,0.0,0.0,0.0,0.7407519668340683,0.8896116316318512,0.9171676486730576,0.8400551974773407,0.8535311967134476,1.0,0.0,0.0,0.0,0.0,0.5338817077947513,0.5345704547651522
4,6.942767143249512,0.29995565116405487,1.2523980140686035,9.026494979858398,0.0,0.005379109410569072,2.4357073307037354,0.0,0.0,0.0,0.0,0.8083500564098358,0.9155626893043518,0.9368927180767059,0.8781138956546783,0.8872523307800293,1.0,0.0,0.0,0.0,0.0,0.5225225225225225,0.521918301908334
5,6.536159873008728,0.20585602149367332,1.2432595193386078,8.520147562026978,0.0,0.004929671646095812,2.4189785718917847,0.0,0.0,0.0,0.0,0.8534745424985886,0.9317035526037216,0.9489084780216217,0.9013336896896362,0.907801479101181,1.0,0.0,0.0,0.0,0.0,0.5573834704269487,0.5582984421413122
6,6.253839731216431,0.13442188687622547,1.234328806400299,8.180497646331787,0.0,0.004340167855843902,2.406293034553528,0.0,0.0,0.0,0.0,0.8776281625032425,0.9381735771894455,0.9537869542837143,0.9107475578784943,0.9167599976062775,1.0,0.0,0.0,0.0,0.0,0.5746180963572268,0.5772345157013055
7,6.154471158981323,0.11261527799069881,1.2268907129764557,8.058298826217651,0.0,0.0039979430148378015,2.3997479677200317,0.0,0.0,0.0,0.0,0.8877139091491699,0.9356862157583237,0.9519328325986862,0.9069882929325104,0.914009228348732,1.0,0.0,0.0,0.0,0.0,0.5581668625146886,0.5633920134008531
8,6.126819014549255,0.10902721807360649,1.2194814085960388,8.023926734924316,0.0,0.003675408777780831,2.395173132419586,0.0,0.0,0.0,0.0,0.8928409963846207,0.9328256696462631,0.9498650282621384,0.9032118916511536,0.9110333770513535,1.0,0.0,0.0,0.0,0.0,0.5233059146102624,0.5282323551182131
9,6.0907652378082275,0.08372869528830051,1.2136103212833405,8.010743856430054,0.0,0.003430093638598919,2.3912393450737,0.0,0.0,0.0,0.0,0.9000319093465805,0.9366598576307297,0.9526507705450058,0.9081496894359589,0.9162886440753937,1.0,0.0,0.0,0.0,0.0,0.5761848805327067,0.5779326930367997
10,6.083502173423767,0.08158519305288792,1.2074511051177979,8.007238626480103,0.0,0.0028663842822425067,2.3873419761657715,0.0,0.0,0.0,0.0,0.899403840303421,0.9378405213356018,0.9533645510673523,0.9093901216983795,0.9177505820989609,1.0,0.0,0.0,0.0,0.0,0.5530748139443792,0.557066707280399
11,6.080258369445801,0.08428173512220383,1.2013972699642181,8.00133466720581,0.0,0.002617584599647671,2.3846235275268555,0.0,0.0,0.0,0.0,0.9009037464857101,0.9388081133365631,0.9542938023805618,0.9111279249191284,0.9177452325820923,1.0,0.0,0.0,0.0,0.0,0.5479827653740698,0.5528498711489341
12,6.055540561676025,0.06250186543911695,1.1969059109687805,7.9997512102127075,0.0,0.0024594615097157657,2.3820576071739197,0.0,0.0,0.0,0.0,0.9003806114196777,0.9358832687139511,0.9520978629589081,0.9067070335149765,0.91440050303936,1.0,0.0,0.0,0.0,0.0,0.5757931844888367,0.5793046410969467
13,6.041504144668579,0.05256538279354572,1.1925960779190063,7.996072292327881,0.0,0.002335866156499833,2.379603922367096,0.0,0.0,0.0,0.0,0.9012162983417511,0.9364683330059052,0.9523033648729324,0.9072853028774261,0.9143324792385101,1.0,0.0,0.0,0.0,0.0,0.5797101449275363,0.5860200359278052
14,6.042106509208679,0.05509528424590826,1.1893542408943176,7.99606454372406,0.0,0.002168591017834842,2.376585364341736,0.0,0.0,0.0,0.0,0.9050640314817429,0.9380344599485397,0.9536248594522476,0.9096924513578415,0.917343333363533,1.0,0.0,0.0,0.0,0.0,0.5707011359185272,0.5731178068363623
