threshold,n_total,n_selected,n_correct,coverage,selected_accuracy
0.37,10182,7716,5530,0.7578078962875663,0.7166925868325558
0.38,10182,7558,5459,0.7422903162443528,0.7222810267266473
0.39,10182,7430,5379,0.7297191121587114,0.723956931359354
0.4,10182,7288,5289,0.7157729326262031,0.7257135016465422
0.41000000000000003,10182,7159,5217,0.7031035160086427,0.7287330632769939
0.42,10182,7067,5154,0.694067963072088,0.7293052214518183
0.43,10182,6938,5072,0.6813985464545276,0.7310464110694724
0.44,10182,6814,5007,0.6692201924965626,0.7348106838861168
0.45,10182,6714,4947,0.6593989393046553,0.7368185880250223
0.46,10182,6611,4891,0.6492830485169908,0.739827560127061
0.47000000000000003,10182,6538,4847,0.6421135336868985,0.7413582135209544
0.48,10182,6467,4797,0.6351404439206443,0.7417658883562703
0.49,10182,6393,4745,0.6278727165586329,0.7422180509932739
0.5,10182,6341,4711,0.6227656648988411,0.7429427535089103
0.51,10182,6275,4679,0.6162836377921823,0.7456573705179282
0.52,10182,6186,4624,0.6075427224513847,0.7474943420627223
0.53,10182,6125,4580,0.6015517580043214,0.7477551020408163
0.54,10182,6067,4544,0.5958554311530151,0.7489698368221527
0.55,10182,5951,4464,0.5844627774504026,0.7501260292387834
0.56,10182,5841,4375,0.5736593989393046,0.7490155795240541
0.5700000000000001,10182,5791,4340,0.568748772343351,0.7494387843204974
0.58,10182,5719,4292,0.5616774700451778,0.7504808532960308
0.59,10182,5631,4229,0.5530347672362994,0.7510211330136743
0.6,10182,5522,4152,0.5423296012571204,0.751901484969214
0.61,10182,5366,4040,0.527008446277745,0.7528885575847931
0.62,10182,5169,3919,0.5076605774896877,0.7581737279938092
0.63,10182,4979,3790,0.4890001964250638,0.7611970275155654
0.64,10182,4767,3630,0.4681791396582204,0.7614852108244179
0.65,10182,4567,3494,0.4485366332744058,0.7650536457192906
0.66,10182,4411,3374,0.43321547829503043,0.7649059170256177
0.67,10182,4252,3247,0.41759968571989786,0.7636406396989652
0.68,10182,4115,3151,0.40414456884698485,0.7657351154313488
0.6900000000000001,10182,3980,3056,0.39088587703791006,0.7678391959798995
0.7000000000000001,10182,3798,2932,0.37301119622863876,0.7719852553975777
0.71,10182,3633,2820,0.3568061284619917,0.7762180016515277
0.72,10182,3492,2710,0.34295816146140246,0.7760595647193586
0.73,10182,3387,2633,0.33264584560989985,0.7773841157366401
0.74,10182,3310,2584,0.3250834806521312,0.7806646525679758
0.75,10182,3251,2551,0.3192889412689059,0.7846816364195632
0.76,10182,3217,2524,0.31594971518365744,0.7845819086105067
0.77,10182,3194,2507,0.3136908269495188,0.784909204758923
0.78,10182,3173,2492,0.3116283637792182,0.7853766151906713
0.79,10182,3140,2468,0.3083873502258888,0.7859872611464969
0.8,10182,3119,2453,0.3063248870555883,0.7864700224430907
0.81,10182,3094,2435,0.3038695737576115,0.7870071105365223
0.8200000000000001,10182,3067,2413,0.3012178353957965,0.7867623084447343
0.8300000000000001,10182,3048,2399,0.29935179728933414,0.7870734908136483
0.84,10182,3022,2377,0.2967982714594382,0.78656518861681
0.85,10182,3004,2362,0.2950304458848949,0.7862849533954727
0.86,10182,2972,2338,0.29188764486348456,0.7866756393001346
0.87,10182,2945,2315,0.28923590650166964,0.7860780984719864
0.88,10182,2922,2298,0.2869770182675309,0.7864476386036962
0.89,10182,2883,2263,0.2831467295226871,0.7849462365591398
0.9,10182,2857,2246,0.2805932036927912,0.7861393069653483
0.91,10182,2822,2218,0.2771557650756237,0.7859673990077959
0.92,10182,2783,2192,0.2733254763307798,0.7876392382321236
0.93,10182,2744,2164,0.269495187585936,0.7886297376093294
0.9400000000000001,10182,2683,2125,0.2635042231388725,0.7920238538948938
0.95,10182,2618,2074,0.25712040856413276,0.7922077922077922
0.9500000000000001,10182,2618,2074,0.25712040856413276,0.7922077922077922
0.96,10182,2536,2015,0.2490669809467688,0.794558359621451
0.97,10182,2408,1916,0.2364957768611275,0.7956810631229236
0.98,10182,1673,1348,0.1643095659006089,0.8057381948595338
0.99,10182,565,539,0.055490080534276176,0.9539823008849557
1.0,10182,0,0,0.0,
