rule,threshold,selected_count,coverage,pseudo_label_accuracy
Consensus,0.14134927093982697,21747,0.9850523168908819,0.5535016324090679
Consensus,0.14157244563102722,21746,0.9850070208814603,0.5534810999724087
Consensus,0.14171724021434784,21745,0.9849617248720388,0.5535065532306277
Consensus,0.14195892214775085,21744,0.9849164288626172,0.5535320088300221
Consensus,0.1419905424118042,21743,0.9848711328531956,0.5535574667709148
Consensus,0.14217104017734528,21742,0.9848258368437741,0.5535829270536289
Consensus,0.14226087927818298,21741,0.9847805408343525,0.5535623936341475
Consensus,0.14233575761318207,21740,0.9847352448249309,0.5535418583256669
Consensus,0.14270007610321045,21739,0.9846899488155093,0.5535673214039284
Consensus,0.1427617073059082,21738,0.9846446528060878,0.5535467844327905
Consensus,0.14276905357837677,21737,0.9845993567966662,0.5535262455720661
Consensus,0.142870232462883,21736,0.9845540607872446,0.5535517114464483
Consensus,0.14309805631637573,21735,0.9845087647778231,0.5535771796641362
Consensus,0.1431010514497757,21734,0.9844634687684015,0.5536026502254532
Consensus,0.1431782990694046,21733,0.9844181727589799,0.5536281231307228
Consensus,0.1432977318763733,21732,0.9843728767495583,0.5536535983802687
Consensus,0.14348584413528442,21731,0.9843275807401368,0.5536790759744145
Consensus,0.14358805119991302,21730,0.9842822847307152,0.5537045559134837
Consensus,0.14366798102855682,21729,0.9842369887212936,0.5536840167518063
Consensus,0.1436995267868042,21728,0.9841916927118721,0.553709499263623
Consensus,0.14388823509216309,21727,0.9841463967024505,0.5537349841211396
Consensus,0.14396125078201294,21726,0.9841011006930289,0.5537144435238884
Consensus,0.1439705342054367,21725,0.9840558046836074,0.5537399309551209
Consensus,0.14399145543575287,21724,0.9840105086741858,0.5537654207328301
Consensus,0.1442754715681076,21723,0.9839652126647642,0.5537448786999954
Consensus,0.14433248341083527,21722,0.9839199166553426,0.5537703710523892
Consensus,0.14445950090885162,21721,0.9838746206459211,0.5537958657520372
Consensus,0.144730806350708,21720,0.9838293246364995,0.5538213627992633
Consensus,0.14490613341331482,21719,0.9837840286270779,0.5538008195589116
Consensus,0.14494293928146362,21718,0.9837387326176564,0.5538263191822451
Consensus,0.14500540494918823,21717,0.9836934366082348,0.5538518211539347
Consensus,0.1453791856765747,21716,0.9836481405988132,0.5538773254743047
Consensus,0.14549967646598816,21715,0.9836028445893916,0.5539028321436795
Consensus,0.14564239978790283,21714,0.9835575485799701,0.5539283411623838
Consensus,0.1456552892923355,21713,0.9835122525705485,0.5539538525307419
Consensus,0.14576782286167145,21712,0.9834669565611269,0.5539333087693441
Consensus,0.14611566066741943,21711,0.9834216605517054,0.5539588227165952
Consensus,0.14617303013801575,21710,0.9833763645422838,0.5539843390142791
Consensus,0.14625714719295502,21709,0.9833310685328622,0.5540098576627205
Consensus,0.1462845802307129,21708,0.9832857725234407,0.5540353786622443
Consensus,0.14628688991069794,21707,0.9832404765140191,0.5540609020131755
Consensus,0.146344393491745,21706,0.9831951805045975,0.5540864277158389
Consensus,0.1464376002550125,21705,0.9831498844951759,0.5541119557705598
Consensus,0.14671187102794647,21704,0.9831045884857544,0.5540914117213417
Consensus,0.1467656046152115,21703,0.9830592924763328,0.5541169423581993
Consensus,0.14681939780712128,21702,0.9830139964669112,0.5540963966454705
Consensus,0.1468825787305832,21701,0.9829687004574897,0.5541219298649832
Consensus,0.1469876915216446,21700,0.9829234044480681,0.554147465437788
Consensus,0.14709597826004028,21699,0.9828781084386465,0.5541730033642104
Consensus,0.14728394150733948,21698,0.9828328124292249,0.5541985436445755
Consensus,0.14756521582603455,21697,0.9827875164198034,0.5542240862792092
Consensus,0.14757554233074188,21696,0.9827422204103818,0.5542496312684366
Consensus,0.14763765037059784,21695,0.9826969244009602,0.5542290850426366
Consensus,0.14764858782291412,21694,0.9826516283915387,0.5542085369226514
Consensus,0.1476864367723465,21693,0.9826063323821171,0.5541879869082192
Consensus,0.14779844880104065,21692,0.9825610363726955,0.554213534943758
Consensus,0.1478295475244522,21691,0.982515740363274,0.5541929832649486
Consensus,0.14790669083595276,21690,0.9824704443538524,0.5542185338865837
Consensus,0.14805658161640167,21689,0.9824251483444308,0.5542440868643091
Consensus,0.14809715747833252,21688,0.9823798523350092,0.5542696421984508
Consensus,0.14809805154800415,21687,0.9823345563255877,0.5542490893161802
Consensus,0.14826303720474243,21686,0.9822892603161661,0.5542746472378492
Consensus,0.14829501509666443,21685,0.9822439643067445,0.5543002075167166
Consensus,0.14831674098968506,21684,0.982198668297323,0.5543257701531082
Consensus,0.14836201071739197,21683,0.9821533722879014,0.5543513351473505
Consensus,0.14844129979610443,21682,0.9821080762784798,0.5543307812932387
Consensus,0.14853797852993011,21681,0.9820627802690582,0.5543102255431023
