name,hidden-1,hidden-2,hidden-3,hidden-4,hidden-5,hidden-6,hidden-7,hidden-8,hidden-9,hidden-10,hidden-11,hidden-12,hidden-13,hidden-14,hidden-15,hidden-16,hidden-17,hidden-18,hidden-19,hidden-20,hidden-21,hidden-22,hidden-23,hidden-24,hidden-25,hidden-26,hidden-27,hidden-28,hidden-29,hidden-30,hidden-31,hidden-32,hidden-33,hidden-34,hidden-35,hidden-36,hidden-37,hidden-38,hidden-39,hidden-40,hidden-41,hidden-42,hidden-43,hidden-44,hidden-45,hidden-46,hidden-47,hidden-48,hidden-49,hidden-50,hidden-51,hidden-52,hidden-53,hidden-54,hidden-55,hidden-56,hidden-57,hidden-58,hidden-59,hidden-60,hidden-61,hidden-62,hidden-63,hidden-64
delta,1.6439563035964966,-0.019361060112714767,0.5062218904495239,1.19645357131958,1.065965175628662,1.888988733291626,0.10857579857110977,0.15203095972537994,2.202327251434326,-0.05381978303194046,2.3957672119140625,0.11398458480834961,2.209944009780884,1.8143881559371948,-0.05797605961561203,0.8272752165794373,0.21133673191070557,0.216208815574646,0.12157370150089264,0.2431030124425888,0.8208483457565308,2.2368252277374268,1.3575712442398071,1.4802078008651733,0.4346458315849304,0.8027875423431396,2.2243850231170654,2.5846171379089355,3.9080848693847656,0.722067654132843,0.3883647620677948,1.564557433128357,1.9274652004241943,0.22800211608409882,1.045509934425354,1.5602331161499023,0.33564332127571106,1.6603977680206299,2.306244373321533,0.08492500334978104,1.9207797050476074,1.6965960264205933,0.11096452921628952,3.472313165664673,0.7386911511421204,-0.035645581781864166,1.4520621299743652,1.0414488315582275,0.46818220615386963,0.9011523723602295,-0.03390475735068321,0.4053109288215637,2.544403076171875,-0.044483594596385956,2.70086669921875,-0.027967624366283417,2.4553425312042236,0.39577963948249817,0.013918587006628513,2.8977084159851074,1.49631667137146,2.8796463012695312,0.4140390157699585,0.7127859592437744
theta,0.16524778306484222,0.2370814085006714,0.10147951543331146,0.5741268396377563,2.259284734725952,4.060261249542236,0.49989113211631775,-0.034638114273548126,3.2113430500030518,2.089108467102051,-0.028256556019186974,0.14936919510364532,0.018884675577282906,0.07796531170606613,2.778346061706543,0.22763101756572723,0.1945396214723587,1.112661361694336,1.1012001037597656,4.308506965637207,1.0783882141113281,2.258164405822754,0.06579019874334335,-0.029263174161314964,0.11276832967996597,-0.06024208292365074,0.199922114610672,-0.0065913270227611065,0.06006835401058197,0.27645716071128845,2.539125919342041,-0.014270517975091934,2.8438057899475098,0.17647875845432281,2.6644508838653564,1.1686280965805054,-0.03570171445608139,0.39317458868026733,0.09237141907215118,1.1160590648651123,0.10985700786113739,0.4690229594707489,-0.0750606581568718,1.8296148777008057,1.075372576713562,1.5951483249664307,0.8957110643386841,1.5054993629455566,0.124110646545887,0.685847282409668,3.26702880859375,0.8572767376899719,0.7212368845939636,0.5849877595901489,-0.0144833754748106,2.5166568756103516,1.6941771507263184,0.2302045226097107,1.866689682006836,2.1114325523376465,0.6588790416717529,0.17466077208518982,1.2629613876342773,0.18349534273147583
alpha,0.5179961919784546,0.04780639335513115,0.036750536412000656,0.5761458277702332,0.2836971580982208,1.3866651058197021,0.2670356333255768,1.9846090078353882,1.4007692337036133,2.2686641216278076,0.7872186899185181,1.8068263530731201,0.7713994383811951,0.7238866090774536,0.4682796895503998,0.25724485516548157,0.8192509412765503,0.5294631123542786,0.36609992384910583,0.967749834060669,0.6908660531044006,0.3727369010448456,0.11732982844114304,1.4500184059143066,0.21549507975578308,0.5828408598899841,0.06530816853046417,1.0421921014785767,0.18575389683246613,1.6630253791809082,1.0191388130187988,0.6015496850013733,0.530487596988678,0.7417752146720886,0.045324500650167465,0.5381538271903992,0.3860797584056854,1.6541136503219604,0.9707888960838318,1.1739466190338135,1.1506445407867432,1.5105282068252563,0.15007668733596802,0.43853867053985596,-0.05793643742799759,-0.057376183569431305,0.23629264533519745,0.061698608100414276,-0.004302771296352148,1.0367794036865234,-0.042648278176784515,0.9308232665061951,-0.03845660388469696,-0.014957292005419731,0.7682743072509766,0.19881810247898102,0.13100825250148773,0.18656960129737854,1.9031741619110107,0.8781813383102417,0.07380832731723785,0.23921263217926025,0.36572763323783875,0.08345352858304977
beta,0.3654094934463501,0.7561492919921875,0.3784835934638977,0.8533027768135071,0.9492650032043457,0.575099527835846,0.1470075100660324,0.5054467916488647,0.6688399314880371,0.4906151294708252,0.2998695373535156,0.7873103022575378,0.4871566891670227,0.6878767609596252,0.3674936592578888,0.34222641587257385,1.0283198356628418,1.007628083229065,0.2030530869960785,1.203346610069275,0.4712882339954376,1.0389325618743896,-0.04151657596230507,1.6151421070098877,0.3574707806110382,0.989189624786377,0.7949634790420532,-0.034908879548311234,0.8810093998908997,0.7364833950996399,0.29865047335624695,-0.10207106918096542,-0.02697933465242386,0.4369811713695526,0.07107674330472946,0.2515934705734253,1.0986604690551758,0.7507312297821045,0.3622407019138336,0.08472669124603271,0.22351105511188507,0.2327488511800766,0.29758256673812866,0.7005446553230286,0.5977309346199036,0.25667843222618103,0.3952260911464691,0.301791250705719,0.14402341842651367,1.0030094385147095,0.7971031069755554,0.28723782300949097,0.6935982704162598,0.6517494916915894,0.14221101999282837,0.556191086769104,0.43883976340293884,0.0032873305026441813,0.09521715342998505,0.6412128806114197,0.4832289218902588,0.591543972492218,0.44466811418533325,0.8853580355644226
gamma,3.6880276203155518,0.7584402561187744,2.6615402698516846,0.4810771644115448,0.4723155200481415,0.6145377159118652,0.7002561688423157,0.14241647720336914,0.7750126123428345,0.07184050232172012,3.1827216148376465,2.719132900238037,0.963965892791748,0.7682425379753113,0.3050508201122284,2.2069268226623535,1.5318087339401245,-0.09027920663356781,0.6062140464782715,1.4772642850875854,0.004092602524906397,2.9724888801574707,0.118476502597332,1.1234560012817383,2.3778909962857142e-05,0.32284197211265564,0.03830251097679138,2.133798837661743,0.24169787764549255,1.552978515625,0.9205439686775208,-0.036315590143203735,1.0226740837097168,0.07398488372564316,0.11698750406503677,1.5342926979064941,3.7973134517669678,1.3838951587677002,-0.03429993614554405,0.9372483491897583,1.2154359817504883,1.0287468433380127,3.7032244205474854,1.8858473300933838,1.97050940990448,0.6555085182189941,0.8641293048858643,1.652147650718689,4.990199089050293,0.70976722240448,4.099215984344482,1.8042279481887817,-0.03498762100934982,2.541991949081421,2.8718771934509277,0.14890936017036438,2.3366620540618896,-0.02117248810827732,0.6292868256568909,0.08831973373889923,0.10638950765132904,2.1013734340667725,0.18310971558094025,1.4232126474380493
